,Item (Texto),GravedadMode
240,"""Soy una buena persona"", dice Andrés Escobar, el hombre que disparó en Cali: Andrés Escobar dijo que la policía apreció su ""solidaridad"", y le permitió a esta persona hacer los disparos. Se aseguraron esto, diferentes defensores de los derechos humanos asegurenque la policía, además de disparar, permitió que otros ciudadanos lo hicieran. Esos ciudadanos eran los ciudadanos, quien dijo que lo hizo para ""defender la propiedad privada de mi comuna"" y que lo que él consideraba ""normal para cualquier humano.Siendo. Era consciente de que me estaban filmando "".",3
241,"Según los especialistas consultados, el desempleo nacional también evidenció un aumento en el nivel de participación política y social de diversos sectores civiles del país, como contrapeso a la falta de respuestas rápidas y concretas de varios líderes a las necesidades de sus gobernados y agudantes.La crisis de integridad en las instituciones.",0
242,"El presidente Iván Duque regresó este miércoles para referirse a los bloqueos que se registran en varias regiones del país, en medio del día de las protestas derivadas del desempleo nacional y afilaron su posición contra estos hechos. El jefe de estado afirmó que Colombia no puede ser""Secuestrado"" por los bloqueos, insistiendo en que esta práctica, que de acuerdo con el gobierno nacional viola la constitución, afecta el proceso y la política de reactivación segura de la economía, el desarrollo del empleo y el desarrollo de la vacunación masiva contra el coronavirus.",2
243,"¿Cómo podría entenderse que los jóvenes sin oportunidades de estudio podrían oponerse a una reforma fiscal, cuando incluyó cero inscripción en instituciones públicas de educación superior para estudiantes de Strata 1, 2 y 3? Lo que motivó a los niños menores de 28 años que buscan su primer trabajo, saliendo a gritar a las calles, ignorando la validez de la institucionalidad y el estado, cuando lo que se pretendía fue que todos los que pagamos impuestos, subsidiamos sus beneficios sociales para que fuera ¿Más económico de contratarlos y, por lo tanto, disminuir su desempleo? La respuesta es una, solo está sucediendo a aquellos que no se dan nada con esta pandemia, los afecta a ellos en sus condiciones de vida, que se garantizan su trabajo y que no se preocupan por la sostenibilidad de sus empresas. Sí, son aquellos populistas que afirman defender y representan los intereses de los más necesitados, pero a quienes el Estado, el Gobierno y las empresas, los garantizan que continúen sus vidas fuera de la realidad de que el país vive hoy.",0
244,"El agente de CTI habría sido asesinado por Lynching en Cali.a acción criminal y despiadada estaba en video cuando varios delincuentes lycharned a un oficial de la fiscalía acusaron de disparar contra los manifestantes en la ciudad de Cali. Es un agente del organismo de investigación técnica (CTI) que fue linchado en la calle y en vista de docenas de personas, quienes miraron cómo mataron al funcionario en un caso aparente de justicia por su propia mano.",3
245,"La cuenta de cobro que pasó a las pequeñas empresas 51 días de desempleo en Colombia: el estudio de ACCOPO revela que la protesta los aprobó por el ausentismo laboral, el cierre de puntos de venta, retrasos en los pagos y, la suspensión en la producción, entre otros. Mientras que la amenaza deUn nuevo brote social sigue siendo latente, cuyo detonador sería que el Congreso de la República no apruebe los proyectos y las solicitudes que se encuentran en la Capilla, las pequeñas, las micro y las compañías de tamaño mediano (MIPIMES) que son la mayoría de los tejidos de laEl país, comience a medir los efectos de los 51 días del desempleo nacional que se registraron en la primera mitad del año.",1
246,"Durante las últimas horas, un video era viral en el que se ve un hombre que golpea a su hijo directamente estará dentro de una demostración en el sector de Yomasa, en la Souternidad de la capital. En el video que parece, aparentemente, el joven es capturado por el joven.Los oficiales de policía de Smad; segundos después, su padre viene a ""rescatarlo"", pero la respuesta del Padre fue sorprendente. En lugar de ""darle una mano"", él literalmente decidió golpearlo a su hijo por las acciones de él.En las calles y no tuvieron en cuenta el aspecto de todos aquellos que estaban en el lugar.",0
247,"El Comité Nacional Colombiano rechazó este lunes el decreto del gobierno colombiano de Ivan Duke, que excluye los bloqueos durante las protestas pacíficas y, según la sociedad civil, criminalizándolos.",1
248,"El dolor en Colombia comienza a irse y eso les asusta a las élites tradicionales; ven en peligro sus privilegios construidos sobre la opresión de la mayoría. Las castas sienten que los estrechadores de la ciudadanía y se detiene al ver sus privilegios extravagantes, sus grandes haciendas, su multi-Millones de billetes de un millón de dólares, sus aviones llenos de cocaína. El dolor expresando es una forma de aliviar y reconocernos en otros, es un impulso para unirse y abrir nuevos caminos.",2
249,"Una de las consecuencias políticas dejadas por desempleo es que, de hecho, la protesta social validada como un mecanismo para lograr cambios en la nación, armonía del estado de diamantes con los analistas.",0
250,"Colombia: la CIDH comienza la verificación de DD ABUSE.H H.In el marco de las protestas. Los investigadores y analistas de DEJUSTICE emitieron algunas recomendaciones que la CIDH podría transferir al gobierno de Duke, dirigido a garantizar los derechos y libertades de los colombianos aProtesta pacíficamente, promover un diálogo con todos los sectores de la sociedad civil, pero también forjar a las voces de las víctimas y proporcionar un reconocimiento que aún no se ha dado desde la institucionalidad.",3
251,"En términos de hechos que intentan contra la integridad física y moral de los periodistas, el informe detalla las 73 agresiones físicas, 38 amenazas, 16 obstrucciones, 13 casos de robo o eliminación del material periodístico, 12 acciones arbitrarias en redes sociales, 10 hostigamientos, arrestos 9illegales., 7 Acceso negativo a la información, 5 daños a la infraestructura, 3 ataques cibernéticos en páginas web, 4 exclusiones, 4 casos de espionaje o invasión y 2 estigmatizaciones.",3
252,"Los sombras del día de la protesta terminó afectando la libertad de prensa en el país. Semana y RCN vivieron actos de vandalismo. El director de la semana, el periodista Vicky Dávila, informó que un grupo de vándalos vinieron a las instalaciones y contó con el edificio donde opera el grupo editorial, pero también a otras compañías. ""Este ataque no está contra RCN o SEMANA, está en contra de la prensa. Es el fruto del odio de los políticos y colegas. Espero que esto no termine en una fatalidad contra un periodista de ninguno de los dos medios. Políticos que Tener aspiraciones presidenciales que promuevan el odio. Rechazamos firmemente estos ataques "", dijo. RCN también pronunciado. ""De las noticias RCN y NTN24 rechazamos el ataque sufrido contra las instalaciones del canal RCN promovido y ejecutado por un grupo de violento que ocurrió hoy a las 3 de la tarde y que dejó el daño material y la integridad de los periodistas y los trabajadores en riesgo"" , Escribió el canal. Por su parte, su director, José Manuel Acevedo calificó el hecho como ""un ataque contra la libertad de prensa y expresión"".",2
253,"""Aunque los medios de comunicación colombianos se abstienen de informar sobre la represión arbitraria y las violaciones sistemáticas por la policía, muchas organizaciones de defensa de los derechos humanos han denunciado incansablemente la situación. Incluso la población colombiana, a través de las redes sociales, continúa día tras día exponiendo los hechos de la violencia extrema enLas manos de la policía y el ejército "", dijo la asamblea en un documento publicado en junio.",3
254,"Aunque el Comité de Desempleo ha encabezado muchas de las protestas, no representa a grupos juveniles o indígenas que también han organizado marchas y reunidos barricadas en ciudades como Cali y la capital, Bogotá. Estos grupos negocian actualmente por separado con las autoridades municipales.",0
255,"Pudimos establecer varios datos. Al menos un policía vestido con civiles disparó ese día. Aunque el general Rodríguez aseguró que los agentes fueron atacados con tiros de una multitud, las heridas de dos de ellos no eran para proyectiles, sino por armas traumáticas queDisparar la bola de goma. Hecho, la policía no era uniforme; estaban sin chalecos reflexivos y sin gorras con el logotipo de la institución. La afirmación de Luis Carlos Vélez es falsa, porque no fue ""videos fabricados"".",3
256,"Como una tuerca, las mejores batallas de rap, un joven miembro de la policía nacional de Colombia pareció animar una tarde, donde cientos de personas se reunieron para cumplir un día del desempleo nacional en la ciudad de Medellín. El video se publicó en la cuenta oficial de laOficial de Medellín, donde puedes ver cien personas moviendo un círculo en un parque del barrio de Santa Lucía de la capital Antioquia, donde se puede ver al agente de aluminio cantando cadera acompañada de jóvenes que disfrutaron de sus rimas y los aplaudieron.",0
257,"Las movilizaciones sociales contra el Gobierno de Ivan Duque Márquez completaron dos meses de continuidad, ya que se abrió el desempleo nacional el 28 de abril en Colombia. Aunque las protestas disminuyeron en concurrencia e intensidad y aún no tienen un resultado, marcaron un hito con respecto a las luchas sociales.en el país.",1
